app_ID,app_name,currency,price,version,genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
943116454,Small Town Terrors: Galdor's Bluff - A Magical Hidden Object Mystery (Full),USD,2.99,1.0.0,Games,38,0,3,1
943419894,Dictator: Revolt,USD,0.99,1.5.12,Games,37,5,1,1
943438858,作业通-中小学搜题搜作文必备神器,USD,0,2.1.6,Education,37,5,2,1
943453328,Dictator: Outbreak,USD,0,1.5.12,Games,37,5,1,1
943587620,Paribus - Rebates When Prices Drop,USD,0,2.9.0,Finance,37,5,1,1
943594558,SpongeBob Bubble Party,USD,0.99,1.2,Games,38,5,1,1
943753597,舞妓ドリル,USD,0,1.0.2,Games,38,5,2,1
943837049,Around The World in 80 Days - Hidden Object Games,USD,1.99,3,Games,38,5,11,1
943869618,Toca Kitchen 2,USD,2.99,1.2.1,Education,39,5,18,1
944011620,Amazon Alexa,USD,0,2.0.2478,Music,37,3,2,1
944165809,Kaiser 64,USD,0.99,1.1.3,Games,38,4,2,1
944244620,Santa Spy Cam! I Caught Santa!,USD,0.99,2.2,Games,43,0,1,1
944393180,The Sandbox Evolution - Craft a 2D Pixel Universe,USD,0,1.3.0,Games,37,5,3,1
944644383,Aftercut : Background Eraser & Easy Photo Editor,USD,1.99,3.29,Photo & Video,37,5,13,1
944646397,ペットとあそぼ！- 声を選んで写真がしゃべる、しりとりゲームおしゃべりペット！犬・猫好き癒し系アプリ,USD,0.99,1.0.3,Entertainment,38,2,1,1
944693166,MobileData - Mobile data usage with Today Widget,USD,0.99,1.2.5,Utilities,37,4,2,1
944808246,Snow Leopard Simulator,USD,0.99,1,Games,43,5,1,1
944808252,Stray Dog Simulator,USD,0.99,1.1,Games,43,5,1,1
944985743,Evel Knievel,USD,0,1.0.10,Games,38,5,1,1
945077360,Sling TV: A La Carte TV. Watch Live Shows & Sports,USD,0,5.0.5,Entertainment,37,5,1,1
945177811,Hyena Simulator,USD,0.99,1,Games,40,5,1,1
945274928,Clash of Kings - CoK,USD,0,2.44.0,Games,38,5,20,1
945402023,Peg + Cat's Tree Problem,USD,2.99,2.1.1,Education,24,5,1,1
945434433,SNCF,USD,0,7.22,Travel,37,1,4,1
945621521,Quick Hit Slots – Casino Slot Machines Games,USD,0,v2.2.21,Games,38,5,1,1
945623719,Fairytale Fiasco - Royal Rescue,USD,0,1.4,Games,38,5,11,1
945628768,デジラアプリ - データ容量のやりくりに,USD,0,29.10.18,Utilities,40,5,2,1
945832041,Pulse Secure,USD,0,6.3.1,Business,37,5,11,1
945991259,萌店-朋友圈的美味生活,USD,0,4.7.0,Shopping,37,0,2,1
946099227,YAZIO – Calorie Counter & Nutrition Tracker,USD,0,4.2.0,Health & Fitness,37,4,17,1
946168827,"Virry Educational. Play, learn with real animals",USD,0,2.9.1,Education,37,5,1,1
946382493,House of Terror VR,USD,0,4.8,Games,40,5,1,1
946434924,Aerofly FS 2 Flight Simulator,USD,2.99,2.4.7,Games,37,5,1,1
946477821,Evoland,USD,4.99,1.3.1,Games,40,5,8,1
946496840,Ball King,USD,0,2.0.6,Games,38,5,8,1
946811576,Game of Dice,USD,0,2.5,Games,38,5,7,1
946843913,好车无忧二手车—二手车买卖实体店,USD,0,3.3.4,Lifestyle,38,0,2,1
946903436,I am Bread,USD,4.99,1.5,Games,37,4,8,1
946930094,FineScanner Pro - PDF Document Scanner App + OCR,USD,59.99,6.2.5,Business,37,5,12,1
947039079,Killer Clown Scare Prank,USD,0.99,1.0.0,Entertainment,38,0,1,1
947281623,Video Call Santa Claus Christmas - Catch Kids Wish,USD,0,3.43,Entertainment,37,5,1,1
947402822,Galaxy Trucker Pocket,USD,4.99,2.2.12,Games,40,0,1,1
947529440,Osmo Masterpiece,USD,0,2.1.24,Games,24,5,12,1
947548754,Paul Pixel - The Awakening,USD,1.99,1.8,Games,37,5,3,1
947624478,Fix My Car: Garage Wars - Furious Street Mechanic!,USD,1.99,3.6,Games,40,5,10,1
947644950,Amazon Prime Now,USD,0,4,Shopping,37,0,1,1
947805279,Crane Connect,USD,0,1.5.8,Health & Fitness,37,5,5,1
947824428,Hydra - Amazing Photography,USD,4.99,1.3.4,Photo & Video,37,1,15,1
948089675,DropEraser,USD,0,1.4.2,Games,40,5,1,1
948090890,MoonCatcher,USD,0.99,11,Photo & Video,37,0,2,1
948201260,Classic Poker - Texas Holdem,USD,0,3.0.8,Games,40,5,9,1
948478740,MacID,USD,3.99,1.3.6,Utilities,37,5,2,1
948561621,City Police Car Driver Simulator – Drive Cops Auto,USD,0,4.1,Games,37,5,1,1
948618479,Women's Health 100 Tage Training ohne Geräte,USD,0.99,1.2.1,Health & Fitness,38,0,1,1
948634806,New baseball board app BasePinBall,USD,0,1.0.4,Games,40,5,2,1
948715059,Venture Kid,USD,0.99,1.1,Games,38,5,1,1
948757156,TwinSpires Official Kentucky Derby Wagering App,USD,0,1.4.10,Sports,37,4,1,1
948781148,PopSwish Basketball by Andrew Wiggins,USD,0,1.2.008,Games,37,0,1,1
948805709,SpongeBob: Sponge on the Run,USD,3.99,1.2.1,Games,38,5,1,1
948857526,Transistor,USD,4.99,1.6,Games,33,5,1,1
948861271,Owl Simulator,USD,0.99,1.1,Games,43,5,1,1
948958859,SpongeBob's Game Frenzy,USD,2.99,1.5,Games,38,4,1,1
949184293,"Otaku quizzes from manga, and anime--Slice HEROES!",USD,0,4.1.3,Games,37,0,1,1
949215818,Azerrz Sounds,USD,0.99,1.1,Entertainment,38,0,1,1
949255899,Earn to Die 2 Lite,USD,0,1.0.8,Games,39,5,1,1
949281035,You Stupid,USD,0,1.4,Games,38,3,1,1
949344041,LINE BROWN FARM,USD,0,2.1.0,Games,37,5,1,1
949498190,iSlash Heroes,USD,0,1.5.2,Games,38,5,1,1
949701151,MORTAL KOMBAT X,USD,0,1.13,Games,39,5,13,1
949785353,Invasion: Modern Empire,USD,0,1.34.60,Games,38,5,16,1
949817566,出会い無料のチャット掲示板 LINK,USD,0,2.2.0,Social Networking,37,0,2,1
949838009,Dreamdays: Count Down to the Days that Matter,USD,0.99,1.3.7,Utilities,37,0,12,1
949870726,Gear.Club - True Racing,USD,0,1.12.1,Games,37,5,6,1
949876643,Lumyer - augmented reality camera effects,USD,0,4.0.1,Photo & Video,37,0,11,1
950022424,Jet: Online Shopping Deals & Bulk Wholesale Prices,USD,0,3.7.2,Shopping,37,5,1,1
950130103,Panther Simulator,USD,0.99,1,Games,40,5,1,1
950279845,"Questerium: Sinister Trinity, Collector's Edition HD (Full)",USD,6.99,1.2,Games,24,5,11,1
950299949,Riff Racer: Race Your Music,USD,0.99,1.1.4,Games,37,4,5,1
950335311,Ulysses,USD,24.99,2.8.2,Productivity,37,5,7,1
950386914,Sweet Shop,USD,0.99,1.0.3,Games,38,5,16,1
950503358,Theory of evolution,USD,0,1.9,Entertainment,40,3,2,1
950519698,VivaVideo PRO Best Video Editor & Movie Maker HD,USD,2.99,5.8.0,Photo & Video,37,0,19,1
950527505,ニュース速報と災害地震速報が届くライフライン NewsDigest（ニュースダイジェスト）,USD,0,4.9.2,News,37,5,1,1
950574221,Deck Heroes: Legacy,USD,0,10.8.0,Games,40,5,1,1
950593464,Dr. Panda's Ice Cream Truck,USD,1.99,1.33,Education,40,4,20,1
950593959,Dr. Panda Restaurant Asia,USD,0,1.2,Education,40,4,15,1
950669893,"Walking for Weight Loss: training plans, GPS, tips",USD,0,4.4.1,Health & Fitness,37,0,10,1
950795722,Prodigy Math Game,USD,0,1.6,Education,37,5,1,1
950812012,Alto's Adventure,USD,4.99,1.4.2,Games,38,5,19,1
950823223,Whispering Willows,USD,4.99,1.41,Games,40,5,1,1
950902520,Polaroid Print App - ZIP,USD,0,3.1,Photo & Video,37,0,22,1
950955524,Card Crawl,USD,2.99,2.2.8,Games,37,5,1,1
950984120,Krosmaster Arena,USD,0,1.9.5,Games,26,5,1,1
951177560,Dark Echo,USD,1.99,1.3.1,Games,40,5,10,1
951346423,The Line Zen,USD,0,1.1.1,Games,40,5,1,1
951350964,Bachify,USD,1.99,1.0.1.50,Photo & Video,37,0,1,1
951364656,ZigZag,USD,0,1.2.1,Games,40,4,1,1
951417499,Touchdown Hero,USD,0,2.5,Games,38,5,1,1
951536298,がんばれルルロロ！かさねてブロック,USD,0,1.1,Games,40,4,1,1
951615217,オーブGETマルチ掲示板！ for モンスト,USD,0,1.1.2,Entertainment,38,3,1,1
951627022,Scanner App by Photomyne: Scan & Auto-Crop Photos,USD,1.99,5.4,Photo & Video,37,5,11,1
951627425,DRAGON BALL Z DOKKAN BATTLE,USD,0,3.0.1,Games,40,4,4,1
951704333,"Filterra – Photo Editor, Effects for Pictures",USD,0,1.1,Photo & Video,37,5,13,1
951744068,Traffic Rider,USD,0,1.4,Games,40,5,18,1
951761438,Cool Wallpapers for Pokemon,USD,0,2.7,Photo & Video,37,0,1,1
951876055,Kiwake Alarm Clock - Take back your mornings,USD,2.99,2.6.5,Lifestyle,37,0,11,1
951937596,Microsoft Outlook - email and calendar,USD,0,2.27.0,Productivity,37,5,58,1
951971414,TankTrouble - Mobile Mayhem,USD,1.99,1.0.7,Games,43,5,1,1
952549036,SOUND Canvas,USD,19.99,1.2.1,Music,25,3,1,1
952553927,パチスロ黄門ちゃま 喝,USD,14.99,1.0.0,Games,40,0,1,0
952555810,Ski Safari 2,USD,0.99,1.5.1,Games,37,4,8,1
952561811,3D Maze Level 100,USD,0,2.1,Games,38,5,2,1
952578897,LOL Movie: Change your face + voice!,USD,0,1.4,Photo & Video,38,5,14,1
952632588,Export Messages - Save Print Backup Recover Text SMS iMessages,USD,4.99,1.1,Entertainment,38,0,1,1
952658839,Oil Hunt,USD,0,4.1.0,Games,37,5,1,1
952658953,Her Story,USD,2.99,1.1,Games,38,4,1,1
952694580,Keep - 移动健身教练 自由运动场,USD,0,4.1.0,Health & Fitness,37,5,3,1
952715194,King of Thieves,USD,0,2.18,Games,38,5,13,1
952871251,Music Freedom - Unlimited Free MP3 Music Streaming,USD,0,1.3.8,Music,37,3,1,1
952877179,VR Roller Coaster,USD,0,2.0.0,Games,37,5,1,1
952929696,Furdemption - A Quest For Wings,USD,2.99,1.3.5,Games,38,4,11,1
953036666,平安WiFi-手机必备的万能WiFi上网钥匙,USD,0,4.8.4,Utilities,38,0,1,1
953086535,Cryptomator - Cloud Storage Encryption,USD,4.99,1.2.2,Productivity,37,5,4,1
953230894,Odd Squad: Blob Chase,USD,1.99,2,Education,26,5,1,1
953426154,Be Focused Pro - Focus timer & Goal Tracker,USD,1.99,1.6,Productivity,37,5,1,1
953454701,センバツLIVE!2017／第89回選抜高校野球大会公式アプリ,USD,0,5.5.4,News,37,0,0,1
953511734,Bestie-Beauty Camera 360 & Portrait Selfie Editor,USD,0,3.9.90,Photo & Video,37,0,15,1
953831664,1+2=3,USD,0,9.13.0,Games,37,4,1,1
953876014,Sabertooth Tiger Simulator,USD,0.99,1,Games,43,5,1,1
953917544,一筆書きゲーム！無料パズルで脳トレしよう！ by だーぱん,USD,0,1.3.0,Games,38,0,1,1
953923489,Play Basketball Hoops 2017 - Real slam dunks game,USD,0,5,Games,40,5,1,1
953936584,Tower Knights!,USD,0,1.4.0,Games,37,5,11,1
953940121,ダウト～嘘つきオトコは誰？～,USD,0,3.6,Games,38,5,1,1
953946902,Divide By Sheep,USD,2.99,1.2,Games,38,4,1,1
953953312,Video Saver & Uploader-Save & Upload your Photo&Movie,USD,0.99,1.8,Photo & Video,40,5,1,1
953969225,Snow Roll,USD,0,1.1.11,Games,38,5,11,1
954205285,戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),USD,0,1.0.19,Games,40,5,0,1
954323480,Minesweeper - Widget Edition,USD,0.99,1.1,Games,37,4,1,1
954372033,Musical Video Creator Music+Videos illuminati Pro,USD,0,3,Entertainment,38,1,1,1
954549897,Fear For Sale: The 13 Keys HD - A Scary Hidden Object Mystery (Full),USD,6.99,1.0.2,Games,24,5,4,1
954724812,同花顺至尊版,USD,0.99,10.10.46,Finance,37,0,1,1
954779921,特种部队-跨服竞技TCG军事策略游戏,USD,0,2.0.2,Games,40,5,1,1
955102484,Unblue,USD,2.99,1.5.8,Productivity,37,2,2,1
955157084,Mr Jump,USD,0,3.4,Games,37,5,14,1
955170175,Zig Zag Boom,USD,0,1.3.2,Games,40,5,1,1
955260074,Chrome Death,USD,0,1.0.5,Games,37,5,1,1
955266964,Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,USD,1.99,1.3,Entertainment,40,2,1,1
955286870,CPlus for Craigslist app - mobile classifieds,USD,0,3.0.0,Catalogs,37,5,1,1
955290679,Domino Drop,USD,1.99,1.0.1,Games,40,5,13,1
955298998,Pursuit of Light,USD,0.99,1.1.2,Games,38,5,6,1
955327604,Jelly Jump,USD,0,1.4,Games,40,5,1,1
955387547,Green the Planet,USD,0,1.1.3,Games,38,5,2,1
955682952,Century City,USD,0,3.4.0,Games,37,5,1,1
955705796,MARVEL Future Fight,USD,0,3.0.0,Games,38,5,15,1
955832188,Baby Cries Translator,USD,2.99,2.8,Health & Fitness,37,0,4,1
955957721,Storm Radar,USD,0,1.9.9,Weather,37,5,31,1
955962995,Boom Boom Soccer,USD,0,1.0.1,Games,38,5,1,1
956373528,The Lost Heir: The Fall of Daria,USD,2.99,1.1.0,Games,38,5,1,1
956794130,"""HOOK""",USD,0.99,1.04,Games,40,5,1,1
956811074,Carbo - Handwriting in the Digital Age,USD,7.99,1.4.3,Productivity,37,5,13,1
957124541,Tsuro - The Game of the Path,USD,2.99,1.3,Games,38,4,5,1
957212695,Sisters: A Virtual Reality Ghost Story,USD,0,2,Entertainment,37,0,1,1
957255155,Disney Magical Dice,USD,0,1.1.0,Games,38,5,15,1
957302048,Battle Supremacy: Evolution,USD,4.99,1.1.0,Games,37,5,1,1
957316969,Psych,USD,0,1.02,Games,40,4,1,1
957442616,Fleet Air Travel Guide & Airport Directory,USD,0,3.0.4,Travel,37,0,15,1
957471210,Disney Color and Play,USD,0,1.96,Entertainment,37,5,1,1
957764690,"Quick Reposter - Repost, Regram and Reshare Photos",USD,0,15,Social Networking,37,2,1,1
958174054,Jurassic Virtual Reality (VR),USD,0,1.4.0,Games,37,5,1,1
958415876,Descendants,USD,0,1.23,Games,37,5,7,1
958455860,CHAOS RINGS Ⅲ,USD,19.99,1.1.1,Games,40,5,2,1
958604518,Lumino City,USD,4.99,2.5,Games,37,5,11,1
958635569,メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,USD,1.99,6.1.8,Health & Fitness,37,5,1,1
958763157,War Dragons,USD,0,3.21,Games,38,5,12,1
958796099,The Rock Clock™,USD,0,1.0.3,Utilities,37,0,1,1
958825016,adidas Confirmed,USD,0,4.3.2,Lifestyle,37,0,9,1
958848462,GAROU: MARK OF THE WOLVES,USD,3.99,1.0.0,Games,38,5,2,1
958880753,Spring Festival by BabyBus,USD,0,9.12.0000,Education,38,5,5,1
958904868,MOOMIN -Welcome to Moominvalley-,USD,0,3.2.1,Games,38,5,5,1
958957112,Black Box - Black Movie List,USD,0,2.5.6,Entertainment,37,5,1,1
959270676,Player for Acapella Triller illuminati Edition,USD,0,2.5,Lifestyle,40,2,1,1
959304067,Falcon Simulator,USD,0.99,1,Games,40,5,1,1
959327054,Within - VR (Virtual Reality),USD,0,2.6.8,Entertainment,25,5,1,1
959390742,Snail Bob 2 Deluxe,USD,2.99,1.1.1,Games,38,5,21,1
959451726,ごちうさアラーム～チノ編～,USD,5.99,1.0.1,Entertainment,38,0,0,1
959452391,Runestone Keeper,USD,2.99,1.2.0,Games,40,5,8,1
959469304,FATAL FURY SPECIAL,USD,3.99,1.0.0,Games,38,5,2,1
959498315,Extreme Car Driving Simulator Free,USD,0,4.1,Games,38,5,1,1
959515619,Star Trek ® - Wrath of Gems,USD,0,2.5.4,Games,37,5,11,1
959619034,Flight Pilot Simulator 3D: Flying Game For Free,USD,0,1.3.4,Games,38,5,1,1
959801877,Block Party : Mini Game With Worldwide Multiplayer,USD,0.99,1.2,Games,43,5,1,1
959937622,My Newborn Kitty - Fluffy Care,USD,0,1.2,Games,40,5,12,1
959954514,Progress to 100,USD,0.99,1.2,Games,37,5,1,1
960120322,Batman: Arkham Underworld,USD,0,1.0.205806,Games,37,5,1,1
960128616,Plug for Minecraft PE,USD,2.99,3.15,Games,37,5,1,1
960161732,Skiing Yeti Mountain,USD,0,1.1.1,Games,38,5,1,1
960251959,Lara Croft: Relic Run,USD,0,1.10.0,Games,40,5,1,1
960504959,Simple Reversi Online,USD,0,1.5,Games,38,0,3,1
960506557,Gun Fu: Stickman 2,USD,0,1.16.1,Games,38,4,31,1
960708632,Riddle Stones - Cross Numbers,USD,0,4.3.0,Games,43,5,7,1
960716999,Noizio,USD,1.99,1.4,Music,38,3,1,1
960744514,The Mesh,USD,1.99,1.2.1,Games,37,4,8,1
961227503,BEAKER by THIX,USD,0,2.1,Education,40,5,5,1
961339405,Prison Life RPG,USD,3.99,1.4.0,Games,40,5,4,1
961390574,CARROT Weather - Talking Forecast Robot,USD,3.99,3.1.1,Weather,37,5,1,1
961411124,超ヒモ理論 ～働きたくないでござる～,USD,0,1.2.15,Games,38,0,2,1
961648591,Transformers Rescue Bots: Dino Island,USD,2.99,1.0.2,Book,38,5,2,1
961662290,Lords & Castles - Medieval War Strategy MMO Games,USD,0,1.59,Games,38,5,10,1
961875786,Roll the Ball™ - slide puzzle,USD,0,1.7.2,Games,38,5,1,1
961889853,Get 'Em,USD,0.99,1.0.8,Games,37,5,1,1
961932335,Analog Tokyo,USD,0.99,1.0.7,Photo & Video,43,5,5,1
962056217,Spring Cleaning 2,USD,0.99,1.0.1,Productivity,38,0,1,1
962084488,Burly Men at Sea,USD,4.99,1.2,Games,37,5,10,1
962144693,Hovercraft - Build Fly Retry,USD,0,1.6.12,Games,38,5,11,1
962194608,Google Photos - unlimited photo and video storage,USD,0,2.17.0,Photo & Video,37,5,75,1
962228091,さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,USD,0,1.2.1,Games,38,3,3,1
962289279,Impulse GP - Super Bike Racing,USD,0,2.5,Games,37,5,1,1
962397288,Exit Zone,USD,0,1.4,Games,37,5,1,1
962473684,RAD Boarding,USD,0,1.4,Games,38,5,1,1
962566898,Evil Minds: Dirty Charades!,USD,0.99,1.5.0,Games,38,1,1,1
962680846,Fruit Nibblers,USD,0,1.21.1,Games,37,5,11,1
962713931,Ys Chronicles 1,USD,4.99,1.0.2,Games,40,5,1,1
962967653,Puzzle it to 10,USD,0,2.9,Games,38,0,5,1
962969578,Blackbox - think outside the box,USD,0,1.3.10,Games,37,0,1,1
962973848,Moji™,USD,0,1.9.4,Entertainment,37,0,1,1
962993853,Shooty Skies - Endless Arcade Flyer,USD,0,2,Games,37,5,22,1
962996253,黄金日-贵金属理财投资黄金白银,USD,0,4.2.1,Finance,37,0,3,1
963034692,Streaks,USD,3.99,2.2,Productivity,37,0,26,1
963037888,One More Bounce,USD,0,1.0.2,Games,37,5,1,1
963038076,One More Jump,USD,0,1.4.1,Games,38,5,1,1
963067330,Cookie Run: OvenBreak,USD,0,1.82,Games,37,5,11,1
963093508,Dragon Hills,USD,1.99,1.2.1,Games,38,5,1,1
963477453,Egz – The Origin of the Universe,USD,3.99,1.0.4,Games,37,5,1,1
963570332,SmartForm - 見積書・納品書・請求書・領収書作成ソフトの新定番！,USD,5.99,1.9.9,Business,37,1,2,1
963668030,Coco Pony - My Dream Pet,USD,0,1.2.0,Games,38,5,11,1
963753435,PlayGround • Music At Your Fingertips,USD,0,1.2.0,Music,37,5,1,1
964055562,グルータ / 最新ニュースまとめをグループチャットで！(Grouta),USD,0,2.5,News,37,0,2,1
964064306,Go Karts - VR,USD,0,1,Games,40,5,1,1
964351449,Hiking Project,USD,0,3.1.6,Sports,37,5,1,1
964426709,the SOUL of SEVENS【ソウル オブ セブンス】,USD,0,2.4.1,Games,40,1,2,1
964436963,Drive Ahead!,USD,0,1.51,Games,40,5,17,1
964738592,Bubble Shoot Pet,USD,0,2.5.9,Games,38,5,3,1
964743113,LOOPIMAL by YATATOY,USD,3.99,1.1.0,Education,43,4,5,1
964748094,My Water Balance: Daily Drink Tracker & Reminder,USD,0,3.4.3,Health & Fitness,37,5,13,1
965000875,OK K.O.! Lakewood Plaza Turbo,USD,0,1.3.0,Games,37,5,7,1
965084468,SUDOKU -The puzzle game that makes your brain younger!-,USD,0,1.2.2,Games,38,0,7,1
965096605,Legend of Grimrock,USD,4.99,1.1.3,Games,38,5,1,1
965114347,Farming PRO 2015,USD,1.99,2,Games,40,5,1,1
965137032,World Craft - Epic Dream Island,USD,0,2.5,Games,37,5,1,1
965226033,21 Days Metabolic Diet,USD,2.99,1.2.2,Health & Fitness,40,1,5,1
965474816,Baby Pics - pregnancy & baby milestone photos,USD,2.99,2.2.1,Photo & Video,37,5,12,1
965552611,AO Creator - Creator for Pokémon,USD,6.99,1.4.1,Utilities,38,0,1,1
965609252,Kiwi - Q&A,USD,0,3.0.20,Social Networking,37,4,34,1
965622173,Final Guitar - absolute guitar app,USD,0.99,2.0.0,Music,40,0,2,1
965748314,Pinata Hunter 3,USD,0,1.0.0,Games,43,3,16,0
965789238,网易考拉海购—新人免费领取1000元优惠券,USD,0,3.6.5,Shopping,37,0,1,1
965965461,Pancake – The Game,USD,0,1.12,Games,40,3,1,1
966030326,KORG iM1,USD,29.99,1.0.5,Music,24,5,31,1
966038711,Blackthorn Castle,USD,2.99,1.2,Games,40,5,1,1
966057213,Focus To-Do: The Best Focus Timer for Work & Study,USD,0.99,3.3,Productivity,37,5,9,1
966099615,ピグパーティ - きせかえ・アバターで楽しむトークアプリ,USD,0,1.28.1,Social Networking,38,5,1,1
966169065,Knotmania,USD,2.99,1.3.5,Games,37,5,5,1
966333863,Pathfinder Adventures,USD,0,1.1.6.4.3,Games,38,4,1,1
966509113,My New Baby Story - Makeup Spa & Dressup Games,USD,0,4.1,Games,37,4,25,1
966758561,GOAT: Buy & Sell Sneakers,USD,0,1.9.2,Shopping,37,5,1,1
966764324,Ringtone Remixes - Marimba Remix Ringtones,USD,0,2,Catalogs,37,0,1,1
966802035,LINE FIGHTERS,USD,0,1.0.7,Games,38,5,4,1
966810173,Vikings: War of Clans,USD,0,2.5.0,Games,38,5,8,1
967082741,Devious Dungeon 2,USD,2.99,1.2,Games,40,5,1,1
967146605,Escape Game Darkness LittleRedHood,USD,0,1.0.3,Games,38,0,1,1
967181200,Little Panda Mini Games-3D,USD,0,8.9.1423,Education,38,5,1,1
967351793,Layout from Instagram,USD,0,1.2.4,Photo & Video,37,0,27,1
967383325,Doom & Destiny Advanced,USD,2.99,2.6.8,Games,37,5,1,1
967422975,YAHTZEE® With Buddies: The Classic Dice Game,USD,0,4.30.5,Games,37,5,1,1
967502646,Air Display 3,USD,9.99,3.0.3,Utilities,38,4,7,1
967624193,Noodles!,USD,1.99,1.7,Games,37,5,9,1
967812288,Rush Rally 2,USD,0.99,1.17,Games,38,5,1,1
967870967,Cyber Reversi,USD,0,1.0.4,Games,40,5,4,1
967912296,激ムズ！和のひとふで書き！ 〜頭をつかう脳トレパズルゲーム〜,USD,0,3.3,Games,38,5,1,1
968016877,Winterstate,USD,0,1.5.1,Games,38,5,8,1
968213298,Bike Race Level 100,USD,0,1.7.1,Games,40,5,2,1
968433730,Adobe Spark Page — Create Stunning Web Pages,USD,0,1.6.4,Productivity,37,5,1,1
968591710,ACDSee Pro,USD,6.99,3.1.1,Photo & Video,37,5,10,1
968666409,Robocide,USD,0,1.16.3,Games,38,5,8,1
968744559,Sonic Dash 2: Sonic Boom,USD,0,1.7.5,Games,37,5,7,1
968858645,Hoverboard Simulator,USD,0,1.1.8,Games,40,2,1,1
968907076,High Dive,USD,0,2.1.1,Games,37,3,12,1
968953976,Unison League,USD,0,1.2.4,Games,40,5,1,1
968999008,Goat Simulator GoatZ,USD,4.99,1.6.2,Games,40,5,1,1
969044213,Smurfs Epic Run - Fun Platform Adventure,USD,0,2.2.2,Games,37,5,12,1
969154545,RAID HQ,USD,0,3.901,Games,38,5,12,1
969211750,Stray Cat Simulator,USD,0.99,1.0.1,Games,40,5,1,1
969247886,Sky Whale - a Game Shakers App,USD,0,2.1,Games,38,5,13,1
969264934,Imbroglio,USD,3.99,1.05,Games,40,3,1,1
969316884,The Walking Dead: Road to Survival - Strategy Game,USD,0,5.0.1,Games,38,5,12,1
969447060,Eye Training Cocololo-3dステレオグラム視力回復アプリ-,USD,0,2.2,Medical,37,0,1,1
969447496,Xenowerk,USD,0.99,1.3.4,Games,37,5,10,1
969475899,Geki Yaba Runner,USD,0,1.0.4,Games,38,5,1,1
969488951,UNKILLED: MULTIPLAYER ZOMBIE SURVIVAL SHOOTER GAME,USD,0,0.8.3,Games,37,5,12,1
969589921,Hello Kitty Lunchbox – Food Maker,USD,0,1.3,Games,38,5,14,1
969592391,My Friend Scooby-Doo!,USD,2.99,1.4,Entertainment,40,5,8,1
969934912,Nom Cat - Endless feeding frenzy arcade game,USD,0,2.2.7,Games,37,5,1,1
969961138,HoPiKo,USD,1.99,1.0.5,Games,40,4,1,1
970021572,Adventures of Poco Eco - Lost Sounds: Experience Music and Animation Art in an Indie Game,USD,3.99,1.8.0,Games,43,5,1,1
970044095,The Last Vikings,USD,0,1.3.18,Games,37,4,1,1
970131308,Musical Video Maker - Create Music clips lip sync,USD,0,3,Music,37,3,1,1
970202342,Solitairica,USD,3.99,1.0.16,Games,37,5,1,1
970389374,A high resolution music player - NePLAYER,USD,14.99,2.1.6,Music,38,3,4,1
970416885,New Emoji - Extra Emoji Stickers,USD,1.99,2.6.2,Utilities,37,5,2,1
970417047,The Walking Dead: No Man's Land,USD,0,2.5.0,Games,37,5,1,1
970421850,rop,USD,0.99,3.1,Games,40,5,12,1
970721313,The Quest Keeper,USD,0,1.03,Games,40,5,1,1
970777078,Free Music Play - Mp3 Streamer & Player,USD,0,1.3.0,Music,38,5,31,1
971186665,Into Light,USD,0.99,1.0.0,Games,37,5,1,1
971215921,Splendor™,USD,2.99,2.1.2,Games,38,5,3,1
971231853,Cosmic-Watch,USD,4.99,1.2.0,Education,38,5,1,1
971233157,Asphalt Xtreme: Offroad Rally Racing,USD,0,1.4.2,Games,37,5,15,1
971265422,"HBO NOW: Stream original series, hit movies & more",USD,0,2.4.1,Entertainment,37,5,1,1
971304016,Lara Croft GO,USD,4.99,2.1.7,Games,37,5,10,1
971329287,Sago Mini Boats,USD,2.99,1.2,Education,38,5,1,1
971414822,Battleplans - #1 Battle Strategy & Defense Game,USD,0,1.9.1,Games,37,5,1,1
971608996,Submerged: Miku and the Sunken City,USD,4.99,1.1.1,Games,25,5,12,1
971720127,InMind VR (Cardboard),USD,0,1.0.20,Games,37,5,1,1
971756507,Does not Commute,USD,0,1.4.0,Games,40,5,9,1
971788369,Galactic Keep,USD,3.99,1.7,Games,40,5,1,1
972003056,City Cars Adventures by BUBL,USD,2.99,2.3,Education,38,5,11,1
972013240,100! Block Puzzle - Color jigsaw 10x10 board game,USD,0,2.3.1,Games,37,4,1,1
972319818,Prune,USD,3.99,1.0.68,Games,40,5,1,1
972349604,Hugsafe Petracker,USD,0,1.5,Utilities,38,0,2,1
972387337,Scrivener,USD,19.99,1.0.1,Productivity,37,5,1,1
972419844,Stop! Thief!!,USD,0,1.3,Games,40,4,1,1
972426013,Filters for iPhone and iPad,USD,1.99,3.1,Photo & Video,37,5,1,1
972533719,Myth Kingdom:Wrath of Gauss,USD,0,1.2.3,Games,38,0,2,1
972579925,Mastering the piano with Lang Lang,USD,0,2.6.1,Education,24,4,2,1
972627326,Flick Field Goal 17,USD,0,2.2,Games,38,5,1,1
972627811,Flick Quarterback 17,USD,0,2.3,Games,38,5,1,1
